date,FCT_Demark_Ref_1@180
2013-10-09,
2013-10-10,
2013-10-11,
2013-10-14,
2013-10-15,
2013-10-16,
2013-10-17,
2013-10-18,
2013-10-21,
2013-10-22,
2013-10-23,
2013-10-24,
2013-10-25,
2013-10-28,
2013-10-29,
2013-10-30,
2013-10-31,
2013-11-01,
2013-11-04,
2013-11-05,
2013-11-06,
2013-11-07,
2013-11-08,
2013-11-11,
2013-11-12,
2013-11-13,
2013-11-14,
2013-11-15,
2013-11-18,
2013-11-19,
2013-11-20,
2013-11-21,
2013-11-22,
2013-11-25,
2013-11-26,
2013-11-27,
2013-11-28,
2013-11-29,
2013-12-02,
2013-12-03,
2013-12-04,
2013-12-05,
2013-12-06,
2013-12-09,
2013-12-10,
2013-12-11,
2013-12-12,
2013-12-13,
2013-12-16,
2013-12-17,
2013-12-18,
2013-12-19,
2013-12-20,
2013-12-23,
2013-12-24,
2013-12-25,
2013-12-26,
2013-12-27,
2013-12-30,
2013-12-31,
2014-01-02,
2014-01-03,
2014-01-06,
2014-01-07,
2014-01-08,
2014-01-09,
2014-01-10,
2014-01-13,
2014-01-14,
2014-01-15,
2014-01-16,
2014-01-17,
2014-01-20,
2014-01-21,
2014-01-22,
2014-01-23,
2014-01-24,
2014-01-27,
2014-01-28,
2014-01-29,
2014-01-30,
2014-02-07,
2014-02-10,
2014-02-11,
2014-02-12,
2014-02-13,
2014-02-14,
2014-02-17,
2014-02-18,
2014-02-19,
2014-02-20,
2014-02-21,
2014-02-24,
2014-02-25,
2014-02-26,
2014-02-27,
2014-02-28,
2014-03-03,
2014-03-04,
2014-03-05,
2014-03-06,
2014-03-07,
2014-03-10,
2014-03-11,
2014-03-12,
2014-03-13,
2014-03-14,
2014-03-17,
2014-03-18,
2014-03-19,
2014-03-20,
2014-03-21,
2014-03-24,
2014-03-25,
2014-03-26,
2014-03-27,
2014-03-28,
2014-03-31,
2014-04-01,
2014-04-02,
2014-04-03,
2014-04-04,
2014-04-08,
2014-04-09,
2014-04-10,
2014-04-11,
2014-04-14,
2014-04-15,
2014-04-16,
2014-04-17,
2014-04-18,
2014-04-21,
2014-04-22,
2014-04-23,
2014-04-24,
2014-04-25,
2014-04-28,
2014-04-29,
2014-04-30,
2014-05-05,
2014-05-06,
2014-05-07,
2014-05-08,
2014-05-09,
2014-05-12,
2014-05-13,
2014-05-14,
2014-05-15,
2014-05-16,
2014-05-19,
2014-05-20,
2014-05-21,
2014-05-22,
2014-05-23,
2014-05-26,
2014-05-27,
2014-05-28,
2014-05-29,
2014-05-30,
2014-06-03,
2014-06-04,
2014-06-05,
2014-06-06,
2014-06-09,
2014-06-10,
2014-06-11,
2014-06-12,
2014-06-13,
2014-06-16,
2014-06-17,
2014-06-18,
2014-06-19,
2014-06-20,
2014-06-23,
2014-06-24,
2014-06-25,
2014-06-26,
2014-06-27,
2014-06-30,
2014-07-01,
2014-07-02,
2014-07-03,0.4150113839656664
2014-07-04,0.41923739261580245
2014-07-07,0.4227480507518666
2014-07-08,0.42453211707326205
2014-07-09,0.42214916879657355
2014-07-10,0.42289412823474015
2014-07-11,0.42531291965616935
2014-07-14,0.4263387958476355
2014-07-15,0.4199281631064713
2014-07-16,0.42172716744707084
2014-07-17,0.42447054536436757
2014-07-18,0.41784627422949383
2014-07-21,0.42030674522518174
2014-07-22,0.43921636899303357
2014-07-23,0.4387609382271441
2014-07-24,0.4340037311950943
2014-07-25,0.4327925500922132
2014-07-28,0.435260242578542
2014-07-29,0.43748751053887674
2014-07-30,0.44135398528022973
2014-07-31,0.4393739442563061
2014-08-01,0.4400124525327859
2014-08-04,0.44098840308987025
2014-08-05,0.4428445298805808
2014-08-06,0.44150138507173237
2014-08-07,0.441403989426657
2014-08-08,0.4392861093808056
2014-08-11,0.4417986853811922
2014-08-12,0.43592443886065113
2014-08-13,0.4310815750073616
2014-08-14,0.4262335491110269
2014-08-15,0.42732065587821283
2014-08-18,0.4181188839787382
2014-08-19,0.414736719428768
2014-08-20,0.4035335726470596
2014-08-21,0.4059239592901944
2014-08-22,0.4116416198445511
2014-08-25,0.4104398201122887
2014-08-26,0.41136290415633153
2014-08-27,0.4071049699219775
2014-08-28,0.4070645533916851
2014-08-29,0.4099812594230976
